organization,labor_hours,status,licenses,date_created
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-10
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['Other'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-11
Argonne National Laboratory (ANL),0.0,Development,['Other'],2020-09-11
Argonne National Laboratory (ANL),0.0,Development,['Other'],2020-09-11
Argonne National Laboratory (ANL),0.0,Production,['BSD-3-Clause'],2020-09-12
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-14
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-09-14
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-09-15
Pacific Northwest National Laboratory (PNNL),0.0,Development,['Other'],2020-09-15
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['BSD-2-Clause'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-16
National Renewable Energy Laboratory (NREL),0.0,Production,['BSD-3-Clause'],2020-09-16
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
Office of Scientific and Technical Information (OSTI),0.0,Development,['MIT'],2020-09-17
